#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:30793227	Cre12.g541350	Cre12.g541350.t1.1	Cre12.g541350.t1.1	PF00566	PTHR16110				GO:0005097 GO:0005622 GO:0032313				
PAC:30793010	Cre12.g541352	Cre12.g541352.t1.1	Cre12.g541352.t1.1	PF04083	PTHR11005 PTHR11005:SF17	EC:3.1.1.3	KOG2624		GO:0006629	AT1G73920	alpha/beta-Hydrolases superfamily protein		
PAC:30793011	Cre12.g541352	Cre12.g541352.t2.1	Cre12.g541352.t2.1	PF04083	PTHR11005 PTHR11005:SF17	EC:3.1.1.3	KOG2624		GO:0006629	AT1G73920	alpha/beta-Hydrolases superfamily protein		
PAC:30792528	Cre12.g541400	Cre12.g541400.t1.2	Cre12.g541400.t1.2	PF04366									
PAC:30792002	Cre12.g541450	Cre12.g541450.t1.2	Cre12.g541450.t1.2										
PAC:30793060	Cre12.g541500	Cre12.g541500.t1.1	Cre12.g541500.t1.1										
PAC:30791775	Cre12.g541550	Cre12.g541550.t1.2	Cre12.g541550.t1.2										
PAC:30792847	Cre12.g541600	Cre12.g541600.t1.2	Cre12.g541600.t1.2										
PAC:30792383	Cre12.g541650	Cre12.g541650.t1.2	Cre12.g541650.t1.2										
PAC:30792382	Cre12.g541650	Cre12.g541650.t2.1	Cre12.g541650.t2.1										
PAC:30793580	Cre12.g541700	Cre12.g541700.t1.2	Cre12.g541700.t1.2		PTHR21228								
PAC:30793360	Cre12.g541750	Cre12.g541750.t1.1	Cre12.g541750.t1.1	PF01593	PTHR10668 PTHR10668:SF75	EC:1.3.99.30		K15745	GO:0015979 GO:0015995 GO:0016117 GO:0016491 GO:0055114				
PAC:30791974	Cre12.g541777	Cre12.g541777.t1.1	Cre12.g541777.t1.1	PF00856 PF09273	PTHR13271 PTHR13271:SF25	EC:2.1.1.43			GO:0005515	AT1G24610	Rubisco methyltransferase family protein	LOC_Os02g50100	SET domain-containing protein, putative, expressed
PAC:30792829	Cre12.g541800	Cre12.g541800.t1.2	Cre12.g541800.t1.2	PF00326 PF02897	PTHR11757 PTHR11757:SF2	EC:3.4.21.26		K01322	GO:0004252 GO:0006508 GO:0008236 GO:0042309 GO:0050825 GO:0050826 GO:0070008	AT1G76140	Prolyl oligopeptidase family protein	LOC_Os01g01830	OsPOP1 - Putative Prolyl Oligopeptidase homologue, expressed
PAC:30793029	Cre12.g541850	Cre12.g541850.t1.2	Cre12.g541850.t1.2	PF00708	PTHR10029	EC:3.6.1.7	KOG3360	K01512	GO:0003998			LOC_Os06g15380	acylphosphatase, putative, expressed
PAC:30792031	Cre12.g541851	Cre12.g541851.t1.1	Cre12.g541851.t1.1	PF02580					GO:0005737 GO:0016788 GO:0019478				
PAC:30791927	Cre12.g541904	Cre12.g541904.t1.2	Cre12.g541904.t1.2	PF08755 PF13369	PTHR31350				GO:0003677 GO:0005515				
PAC:30792285	Cre12.g541950	Cre12.g541950.t1.2	Cre12.g541950.t1.2						GO:0042309 GO:0050825 GO:0050826				
PAC:30792286	Cre12.g541950	Cre12.g541950.t2.1	Cre12.g541950.t2.1						GO:0042309 GO:0050825 GO:0050826				
PAC:30793192	Cre12.g542000	Cre12.g542000.t1.1	Cre12.g542000.t1.1	PF02580	PTHR10472	EC:3.1.1.96	KOG3323	K07560	GO:0005737 GO:0016788 GO:0019478	AT4G18460	D-Tyr-tRNA(Tyr) deacylase family protein	LOC_Os01g14040	D-tyrosyl-tRNA, putative, expressed
PAC:30793193	Cre12.g542000	Cre12.g542000.t2.1	Cre12.g542000.t2.1	PF02580	PTHR10472	EC:3.1.1.96	KOG3323		GO:0005737 GO:0016788 GO:0019478	AT4G18460	D-Tyr-tRNA(Tyr) deacylase family protein	LOC_Os01g14040	D-tyrosyl-tRNA, putative, expressed
PAC:30792588	Cre12.g542050	Cre12.g542050.t1.2	Cre12.g542050.t1.2										
PAC:30793513	Cre12.g542100	Cre12.g542100.t1.2	Cre12.g542100.t1.2	PF00326 PF02897	PTHR11757 PTHR11757:SF2	EC:3.4.21.26		K01322	GO:0004252 GO:0006508 GO:0008236 GO:0070008	AT1G76140	Prolyl oligopeptidase family protein	LOC_Os01g01830	OsPOP1 - Putative Prolyl Oligopeptidase homologue, expressed
PAC:30793282	Cre12.g542150	Cre12.g542150.t1.2	Cre12.g542150.t1.2	PF14108	PTHR34543 PTHR34543:SF3								
PAC:30792132	Cre12.g542200	Cre12.g542200.t1.1	Cre12.g542200.t1.1						GO:0005488 GO:0005515				
PAC:30793256	Cre12.g542202	Cre12.g542202.t1.1	Cre12.g542202.t1.1	PF01636	PTHR12149 PTHR12149:SF8		KOG3021			AT3G61080	Protein kinase superfamily protein	LOC_Os03g02640	methylthioribose kinase, putative, expressed
PAC:30793243	Cre12.g542250	Cre12.g542250.t1.1	Cre12.g542250.t1.1	PF00091 PF03953	PTHR11588 PTHR11588:SF72	EC:2.4.2.1		K07375	GO:0000930 GO:0003924 GO:0005198 GO:0005200 GO:0005525 GO:0005874 GO:0006184 GO:0007017 GO:0007018 GO:0007020 GO:0031122 GO:0043234 GO:0051258	AT5G62690	tubulin beta chain 2	LOC_Os03g56810	tubulin/FtsZ domain containing protein, putative, expressed
PAC:30792282	Cre12.g542300	Cre12.g542300.t1.2	Cre12.g542300.t1.2		PTHR10285 PTHR10285:SF78	EC:2.7.1.31	KOG2878	K15918		AT1G80380	P-loop containing nucleoside triphosphate hydrolases superfamily protein	LOC_Os01g48990	uncharacterized kinase mug58, putative, expressed
PAC:30792840	Cre12.g542350	Cre12.g542350.t1.2	Cre12.g542350.t1.2	PF00582	PTHR31964 PTHR31964:SF26				GO:0006950	AT2G21620	Adenine nucleotide alpha hydrolases-like superfamily protein	LOC_Os07g36600	universal stress protein domain containing protein, putative, expressed
PAC:30792021	Cre12.g542400	Cre12.g542400.t1.1	Cre12.g542400.t1.1	PF13878 PF13880	PTHR11076 PTHR11076:SF34					AT4G31400	damaged DNA binding;DNA-directed DNA polymerases	LOC_Os05g31230	N-acetyltransferase ESCO1, putative, expressed
PAC:30791674	Cre12.g542450	Cre12.g542450.t1.2	Cre12.g542450.t1.2	PF13086 PF13087	PTHR10887 PTHR10887:SF331	EC:3.6.4.12		K13983 K18422	GO:0005622 GO:0008270	AT1G05460	P-loop containing nucleoside triphosphate hydrolases superfamily protein	LOC_Os03g06440	RNA helicase SDE3, putative, expressed
PAC:30792824	Cre12.g542500	Cre12.g542500.t1.2	Cre12.g542500.t1.2	PF02536	PTHR13068				GO:0003690 GO:0005739 GO:0006355			LOC_Os03g57149	mTERF domain containing protein, expressed
PAC:30792593	Cre12.g542550	Cre12.g542550.t1.1	Cre12.g542550.t1.1	PF01529	PTHR22883	EC:2.3.1.225			GO:0008270				
PAC:30792424	Cre12.g542569	Cre12.g542569.t1.2	Cre12.g542569.t1.2	PF00060 PF00497	PTHR18966				GO:0004970 GO:0005234 GO:0016020				
PAC:30792425	Cre12.g542569	Cre12.g542569.t2.1	Cre12.g542569.t2.1	PF00060 PF00497	PTHR18966				GO:0004970 GO:0005234 GO:0016020				
PAC:30793345	Cre12.g542600	Cre12.g542600.t1.2	Cre12.g542600.t1.2										
PAC:30793561	Cre12.g542601	Cre12.g542601.t1.1	Cre12.g542601.t1.1		PTHR15535								
PAC:30792986	Cre12.g542627	Cre12.g542627.t1.1	Cre12.g542627.t1.1										
PAC:30792549	Cre12.g542650	Cre12.g542650.t1.1	Cre12.g542650.t1.1	PF00651	PTHR24413				GO:0005515				
PAC:30792550	Cre12.g542650	Cre12.g542650.t2.1	Cre12.g542650.t2.1	PF00651	PTHR24413				GO:0005515				
PAC:30793449	Cre12.g542700	Cre12.g542700.t1.2	Cre12.g542700.t1.2		PTHR13140	EC:2.7.11.1			GO:0042309 GO:0050825 GO:0050826				
PAC:30792789	Cre12.g542750	Cre12.g542750.t1.1	Cre12.g542750.t1.1										
PAC:30792751	Cre12.g542800	Cre12.g542800.t1.2	Cre12.g542800.t1.2	PF00562 PF04560 PF04561 PF04563 PF04565 PF04566 PF04567	PTHR20856 PTHR20856:SF8	EC:2.7.7.6		K03021	GO:0003677 GO:0003899 GO:0006351 GO:0032549	AT5G45140	nuclear RNA polymerase C2	LOC_Os03g28960	DNA-directed RNA polymerase subunit, putative, expressed
PAC:30791728	Cre12.g542850	Cre12.g542850.t1.2	Cre12.g542850.t1.2	PF07883	PTHR23418	EC:1.13.11.54	KOG2107	K08967	GO:0010309 GO:0055114	AT4G14710	RmlC-like cupins superfamily protein	LOC_Os03g06620	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase protein, putative, expressed
PAC:30793059	Cre12.g542900	Cre12.g542900.t1.1	Cre12.g542900.t1.1	PF00069	PTHR23257	EC:2.7.11.25	KOG0192		GO:0004672 GO:0004713 GO:0005524 GO:0006468			LOC_Os05g03450	lectin protein kinase family protein, putative, expressed
PAC:30791957	Cre12.g542950	Cre12.g542950.t1.1	Cre12.g542950.t1.1	PF13634 PF13874	PTHR13000		KOG3091	K14308	GO:0005643	AT1G24310	(1 of 1) PTHR13000 - NUCLEOPORIN P54	LOC_Os07g19494	expressed protein
PAC:30792012	Cre12.g543000	Cre12.g543000.t1.1	Cre12.g543000.t1.1										
PAC:30792993	Cre12.g543050	Cre12.g543050.t1.2	Cre12.g543050.t1.2	PF04241	PTHR10584		KOG3472			AT2G04900	(1 of 1) KOG3472 - Predicted small membrane protein		
PAC:30792228	Cre12.g543052	Cre12.g543052.t1.1	Cre12.g543052.t1.1	PF01494 PF13450	PTHR13789 PTHR13789:SF216	EC:1.14.13.9	KOG2614		GO:0008152 GO:0016491 GO:0071949				
PAC:30792753	Cre12.g543100	Cre12.g543100.t1.2	Cre12.g543100.t1.2	PF04189	PTHR12945	EC:2.1.1.220	KOG1416	K03256	GO:0003743 GO:0006413 GO:0030488 GO:0031515	AT2G45730	eukaryotic initiation factor 3 gamma subunit family protein	LOC_Os04g02150	tRNA methyltransferase, putative, expressed
PAC:30793384	Cre12.g543300	Cre12.g543300.t1.1	Cre12.g543300.t1.1										
PAC:30793366	Cre12.g543301	Cre12.g543301.t1.1	Cre12.g543301.t1.1						GO:0030639				
PAC:30792994	Cre12.g543302	Cre12.g543302.t1.1	Cre12.g543302.t1.1	PF07714	PTHR23257 PTHR23257:SF513	EC:2.7.11.25			GO:0004672 GO:0006468				
PAC:30791668	Cre12.g543303	Cre12.g543303.t1.1	Cre12.g543303.t1.1	PF08783	PTHR15439				GO:0003676 GO:0005634 GO:0008270	AT5G47430	DWNN domain, a CCHC-type zinc finger	LOC_Os10g29560	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:30791670	Cre12.g543303	Cre12.g543303.t2.1	Cre12.g543303.t2.1							AT5G47430	DWNN domain, a CCHC-type zinc finger	LOC_Os10g29560	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:30791669	Cre12.g543303	Cre12.g543303.t3.1	Cre12.g543303.t3.1	PF08783	PTHR15439				GO:0003676 GO:0005634 GO:0008270	AT5G47430	DWNN domain, a CCHC-type zinc finger	LOC_Os10g29560	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:30792271	Cre12.g543350	Cre12.g543350.t1.1	Cre12.g543350.t1.1	PF00107 PF08240	PTHR11695 PTHR11695:SF269	EC:1.1.1.1 EC:1.1.1.284		K00121	GO:0005488 GO:0006069 GO:0008270 GO:0016491 GO:0051903 GO:0055114	AT5G43940	GroES-like zinc-binding dehydrogenase family protein	LOC_Os02g57040	dehydrogenase, putative, expressed
PAC:30792272	Cre12.g543350	Cre12.g543350.t2.1	Cre12.g543350.t2.1	PF00107 PF08240	PTHR11695 PTHR11695:SF269	EC:1.1.1.1 EC:1.1.1.284		K00121	GO:0005488 GO:0006069 GO:0008270 GO:0016491 GO:0051903 GO:0055114	AT5G43940	GroES-like zinc-binding dehydrogenase family protein	LOC_Os02g57040	dehydrogenase, putative, expressed
PAC:30792273	Cre12.g543350	Cre12.g543350.t3.1	Cre12.g543350.t3.1	PF00107 PF08240	PTHR11695 PTHR11695:SF269	EC:1.1.1.1 EC:1.1.1.284		K00121	GO:0005488 GO:0006069 GO:0008270 GO:0016491 GO:0051903 GO:0055114	AT5G43940	GroES-like zinc-binding dehydrogenase family protein	LOC_Os02g57040	dehydrogenase, putative, expressed
PAC:30793640	Cre12.g543400	Cre12.g543400.t1.2	Cre12.g543400.t1.2	PF00107 PF08240	PTHR11695 PTHR11695:SF269	EC:1.1.1.1 EC:1.1.1.284		K00121	GO:0005488 GO:0006069 GO:0008270 GO:0016491 GO:0051903 GO:0055114	AT5G43940	GroES-like zinc-binding dehydrogenase family protein	LOC_Os02g57040	dehydrogenase, putative, expressed
PAC:30791898	Cre12.g543450	Cre12.g543450.t1.2	Cre12.g543450.t1.2	PF12678	PTHR11210 PTHR11210:SF2		KOG2930	K03868	GO:0005515 GO:0008270	AT3G42830	RING/U-box superfamily protein	LOC_Os02g47870	anaphase-promoting complex subunit 11, putative, expressed
PAC:30793347	Cre12.g543477	Cre12.g543477.t1.1	Cre12.g543477.t1.1										
PAC:30793383	Cre12.g543500	Cre12.g543500.t1.2	Cre12.g543500.t1.2										
PAC:30792367	Cre12.g543550	Cre12.g543550.t1.1	Cre12.g543550.t1.1										
PAC:30792669	Cre12.g543650	Cre12.g543650.t1.1	Cre12.g543650.t1.1										
PAC:30791851	Cre12.g543700	Cre12.g543700.t1.1	Cre12.g543700.t1.1	PF07282	PTHR30405								
PAC:30792120	Cre12.g543800	Cre12.g543800.t1.2	Cre12.g543800.t1.2										
PAC:30792121	Cre12.g543800	Cre12.g543800.t2.1	Cre12.g543800.t2.1										
PAC:30793254	Cre12.g543850	Cre12.g543850.t1.1	Cre12.g543850.t1.1	PF09497					GO:0001104 GO:0006357 GO:0016592				
PAC:30792370	Cre12.g543900	Cre12.g543900.t1.1	Cre12.g543900.t1.1	PF01451	PTHR11717 PTHR11717:SF7	EC:3.1.3.2 EC:3.1.3.48			GO:0004725 GO:0006470				
PAC:30792511	Cre12.g543902	Cre12.g543902.t1.1	Cre12.g543902.t1.1	PF00370 PF00834 PF02782	PTHR10196 PTHR10196:SF59	EC:2.7.1.16	KOG2517		GO:0003824 GO:0005975 GO:0008152 GO:0016773 GO:0016857	AT4G30310	FGGY family of carbohydrate kinase	LOC_Os02g08130	FGGY family of carbohydrate kinases, putative, expressed
PAC:30793430	Cre12.g543950	Cre12.g543950.t1.2	Cre12.g543950.t1.2						GO:0005044 GO:0016020				
PAC:30793429	Cre12.g543950	Cre12.g543950.t2.1	Cre12.g543950.t2.1						GO:0005044 GO:0016020				
PAC:30793444	Cre12.g544000	Cre12.g544000.t1.2	Cre12.g544000.t1.2	PF00248	PTHR11732	EC:1.1.1.65			GO:0016491 GO:0055114				
PAC:30792518	Cre12.g544050	Cre12.g544050.t1.1	Cre12.g544050.t1.1	PF00076	PTHR24012		KOG0145		GO:0000166 GO:0003676				
PAC:30793431	Cre12.g544100	Cre12.g544100.t1.1	Cre12.g544100.t1.1						GO:0005488 GO:0005515				
PAC:30792557	Cre12.g544109	Cre12.g544109.t1.1	Cre12.g544109.t1.1	PF00076	PTHR24012 PTHR24012:SF410				GO:0000166 GO:0003676				
PAC:30791718	Cre12.g544110	Cre12.g544110.t1.1	Cre12.g544110.t1.1	PF05129	PTHR20934 PTHR20934:SF0		KOG3214						
PAC:30792453	Cre12.g544111	Cre12.g544111.t1.1	Cre12.g544111.t1.1	PF07282	PTHR15535								
PAC:30791950	Cre12.g544112	Cre12.g544112.t1.1	Cre12.g544112.t1.1										
PAC:30792776	Cre12.g544113	Cre12.g544113.t1.1	Cre12.g544113.t1.1	PF00160	PTHR11071 PTHR11071:SF263	EC:5.2.1.8	KOG0879		GO:0000413 GO:0003755 GO:0006457				
PAC:30792216	Cre12.g544114	Cre12.g544114.t1.1	Cre12.g544114.t1.1	PF00160	PTHR11071	EC:5.2.1.8	KOG0880	K03768	GO:0000413 GO:0003755 GO:0006457				
PAC:30793127	Cre12.g544115	Cre12.g544115.t1.1	Cre12.g544115.t1.1						GO:0005488 GO:0005515				
PAC:30791953	Cre12.g544150	Cre12.g544150.t1.2	Cre12.g544150.t1.2	PF00160	PTHR11071	EC:5.2.1.8	KOG0880	K03768	GO:0000413 GO:0003755 GO:0006457				
PAC:30792857	Cre12.g544200	Cre12.g544200.t1.1	Cre12.g544200.t1.1	PF00160	PTHR11071 PTHR11071:SF263	EC:5.2.1.8	KOG0879		GO:0000413 GO:0003755 GO:0006457				
PAC:30792190	Cre12.g544250	Cre12.g544250.t1.2	Cre12.g544250.t1.2										
PAC:30793019	Cre12.g544300	Cre12.g544300.t1.2	Cre12.g544300.t1.2										
PAC:30793020	Cre12.g544300	Cre12.g544300.t2.1	Cre12.g544300.t2.1										
PAC:30793021	Cre12.g544300	Cre12.g544300.t3.1	Cre12.g544300.t3.1										
PAC:30791687	Cre12.g544327	Cre12.g544327.t1.1	Cre12.g544327.t1.1	PF13639	PTHR14155				GO:0005515 GO:0008270				
PAC:30791688	Cre12.g544327	Cre12.g544327.t2.1	Cre12.g544327.t2.1	PF13639	PTHR14155				GO:0005515 GO:0008270				
PAC:30791689	Cre12.g544327	Cre12.g544327.t3.1	Cre12.g544327.t3.1	PF13639	PTHR14155				GO:0005515 GO:0008270				
PAC:30793253	Cre12.g544400	Cre12.g544400.t1.2	Cre12.g544400.t1.2	PF14531	PTHR24361 PTHR24361:SF25	EC:2.7.11.1	KOG0198 KOG0581	K08838	GO:0004672 GO:0004713 GO:0005524 GO:0006468				
PAC:30792118	Cre12.g544401	Cre12.g544401.t1.1	Cre12.g544401.t1.1	PF05129	PTHR20934 PTHR20934:SF0		KOG3214						
PAC:30791703	Cre12.g544450	Cre12.g544450.t1.2	Cre12.g544450.t1.2										
PAC:30793553	Cre12.g544550	Cre12.g544550.t1.1	Cre12.g544550.t1.1	PF00069	PTHR24349	EC:2.7.11.1			GO:0004672 GO:0004674 GO:0005524 GO:0006468				
PAC:30792855	Cre12.g544551	Cre12.g544551.t1.1	Cre12.g544551.t1.1										
PAC:30792610	Cre12.g544600	Cre12.g544600.t1.2	Cre12.g544600.t1.2										
PAC:30792143	Cre12.g544650	Cre12.g544650.t1.1	Cre12.g544650.t1.1	PF13489									
PAC:30792691	Cre12.g544662	Cre12.g544662.t1.2	Cre12.g544662.t1.2										
PAC:30792000	Cre12.g544700	Cre12.g544700.t1.1	Cre12.g544700.t1.1	PF00806	PTHR12537 PTHR12537:SF13				GO:0003723 GO:0005488				
PAC:30792830	Cre12.g544750	Cre12.g544750.t1.1	Cre12.g544750.t1.1	PF12796 PF13637	PTHR24198				GO:0005515 GO:0042309 GO:0050825 GO:0050826				
PAC:30791663	Cre12.g544752	Cre12.g544752.t1.1	Cre12.g544752.t1.1	PF13414	PTHR22904				GO:0005488 GO:0005515				
PAC:30793421	Cre12.g544800	Cre12.g544800.t1.2	Cre12.g544800.t1.2										
PAC:30791749	Cre12.g544802	Cre12.g544802.t1.1	Cre12.g544802.t1.1										
PAC:30792745	Cre12.g544850	Cre12.g544850.t1.2	Cre12.g544850.t1.2										
PAC:30791881	Cre12.g544900	Cre12.g544900.t1.2	Cre12.g544900.t1.2	PF00240	PTHR16470		KOG1872		GO:0005515				
PAC:30792085	Cre12.g544950	Cre12.g544950.t1.2	Cre12.g544950.t1.2										
PAC:30792958	Cre12.g544952	Cre12.g544952.t1.1	Cre12.g544952.t1.1										
PAC:30792489	Cre12.g545000	Cre12.g545000.t1.2	Cre12.g545000.t1.2	PF00022	PTHR11937 PTHR11937:SF155		KOG0676	K16615		AT3G60830	actin-related protein 7		
PAC:30792648	Cre12.g545100	Cre12.g545100.t1.1	Cre12.g545100.t1.1										
PAC:30791886	Cre12.g545101	Cre12.g545101.t1.1	Cre12.g545101.t1.1	PF00111 PF00941 PF01315 PF01799 PF02738 PF03450	PTHR11908 PTHR11908:SF66	EC:1.17.1.4		K00106	GO:0003824 GO:0004854 GO:0004855 GO:0005506 GO:0009055 GO:0016491 GO:0016614 GO:0046872 GO:0050660 GO:0051536 GO:0055114	AT4G34890	xanthine dehydrogenase 1	LOC_Os03g31550	aldehyde oxidase, putative, expressed
PAC:30792094	Cre12.g545150	Cre12.g545150.t1.1	Cre12.g545150.t1.1	PF01417	PTHR21514								
PAC:30792748	Cre12.g545177	Cre12.g545177.t1.1	Cre12.g545177.t1.1	PF01765	PTHR20982			K02838	GO:0006412				
PAC:30792233	Cre12.g545250	Cre12.g545250.t1.1	Cre12.g545250.t1.1		PTHR10157				GO:0055114				
PAC:30791920	Cre12.g545300	Cre12.g545300.t1.2	Cre12.g545300.t1.2	PF01417	PTHR21514								
PAC:30792697	Cre12.g545400	Cre12.g545400.t1.2	Cre12.g545400.t1.2										
PAC:30792497	Cre12.g545401	Cre12.g545401.t1.1	Cre12.g545401.t1.1										
PAC:30791858	Cre12.g545450	Cre12.g545450.t1.2	Cre12.g545450.t1.2										
PAC:30792607	Cre12.g545500	Cre12.g545500.t1.1	Cre12.g545500.t1.1				KOG0027		GO:0005509				
PAC:30792733	Cre12.g545550	Cre12.g545550.t1.2	Cre12.g545550.t1.2										
PAC:30792734	Cre12.g545550	Cre12.g545550.t2.1	Cre12.g545550.t2.1										
PAC:30792201	Cre12.g545600	Cre12.g545600.t1.1	Cre12.g545600.t1.1	PF00097		EC:6.3.2.19			GO:0005515 GO:0008270 GO:0046872				
PAC:30792202	Cre12.g545600	Cre12.g545600.t2.1	Cre12.g545600.t2.1	PF00097		EC:6.3.2.19			GO:0005515 GO:0008270 GO:0046872				
PAC:30792013	Cre12.g545602	Cre12.g545602.t1.1	Cre12.g545602.t1.1										
PAC:30791999	Cre12.g545619	Cre12.g545619.t1.2	Cre12.g545619.t1.2										
PAC:30793187	Cre12.g545650	Cre12.g545650.t1.2	Cre12.g545650.t1.2										
PAC:30791965	Cre12.g545700	Cre12.g545700.t1.1	Cre12.g545700.t1.1										
PAC:30792785	Cre12.g545703	Cre12.g545703.t1.1	Cre12.g545703.t1.1										
PAC:30793033	Cre12.g545704	Cre12.g545704.t1.1	Cre12.g545704.t1.1										
PAC:30792597	Cre12.g545750	Cre12.g545750.t1.2	Cre12.g545750.t1.2	PF00069	PTHR24347	EC:2.7.11.17	KOG0198 KOG0581		GO:0004672 GO:0004674 GO:0005524 GO:0006468				
PAC:30793477	Cre12.g545752	Cre12.g545752.t1.1	Cre12.g545752.t1.1										
PAC:30792264	Cre12.g545800	Cre12.g545800.t1.1	Cre12.g545800.t1.1		PTHR24006								
PAC:30793382	Cre12.g545850	Cre12.g545850.t1.2	Cre12.g545850.t1.2	PF00012	PTHR19375 PTHR19375:SF152				GO:0005524				
PAC:30791816	Cre12.g545900	Cre12.g545900.t1.2	Cre12.g545900.t1.2										
PAC:30793000	Cre12.g545950	Cre12.g545950.t1.1	Cre12.g545950.t1.1	PF07714	PTHR23257	EC:2.7.11.1	KOG0192		GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0042309 GO:0050825 GO:0050826	AT4G23130	cysteine-rich RLK (RECEPTOR-like protein kinase) 5	LOC_Os07g35750	TKL_IRAK_DUF26-ld.3 - DUF26 kinases have homology to DUF26 containing loci, expressed
PAC:30792720	Cre12.g546000	Cre12.g546000.t1.2	Cre12.g546000.t1.2	PF08561	PTHR28595 PTHR28595:SF1			K17435		AT3G01740	Mitochondrial ribosomal protein L37	LOC_Os12g14080	expressed protein
PAC:30793116	Cre12.g546027	Cre12.g546027.t1.1	Cre12.g546027.t1.1	PF13472	PTHR34407				GO:0016787				
PAC:30793428	Cre12.g546050	Cre12.g546050.t1.2	Cre12.g546050.t1.2	PF02670 PF08436 PF13288	PTHR30525 PTHR30525:SF2	EC:1.1.1.267		K00099	GO:0005515 GO:0008299 GO:0030604 GO:0046872 GO:0055114 GO:0070402	AT5G62790	1-deoxy-D-xylulose 5-phosphate reductoisomerase	LOC_Os01g01710	1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplast precursor, putative, expressed
PAC:30792241	Cre12.g546100	Cre12.g546100.t1.1	Cre12.g546100.t1.1	PF00225	PTHR24115	EC:3.6.4.4	KOG0240		GO:0003777 GO:0005524 GO:0005871 GO:0007018 GO:0008017 GO:0046983				
PAC:30792242	Cre12.g546100	Cre12.g546100.t2.1	Cre12.g546100.t2.1	PF00225	PTHR24115	EC:3.6.4.4	KOG0240		GO:0003777 GO:0005524 GO:0005871 GO:0007018 GO:0008017 GO:0046983				
PAC:30793143	Cre12.g546150	Cre12.g546150.t1.2	Cre12.g546150.t1.2	PF08041	PTHR34951				GO:0009512				
PAC:30793396	Cre12.g546200	Cre12.g546200.t1.2	Cre12.g546200.t1.2	PF01694	PTHR22936 PTHR22936:SF32	EC:3.4.21.105			GO:0004252 GO:0006508 GO:0016021				
PAC:30791987	Cre12.g546250	Cre12.g546250.t1.2	Cre12.g546250.t1.2	PF05486	PTHR12834 PTHR12834:SF12		KOG3465	K03109	GO:0006614 GO:0008312 GO:0045900 GO:0048500	AT3G49100	Signal recognition particle, SRP9/SRP14 subunit	LOC_Os06g14550	signal recognition particle 9 kDa protein, putative, expressed
PAC:30791664	Cre12.g546300	Cre12.g546300.t1.2	Cre12.g546300.t1.2	PF09728	PTHR16127 PTHR16127:SF13		KOG1850		GO:0019905	AT5G50840	(1 of 1) PTHR16127 - TAXILIN	LOC_Os03g17930	alpha-taxilin, putative, expressed
PAC:30793528	Cre12.g546350	Cre12.g546350.t1.2	Cre12.g546350.t1.2	PF05653	PTHR12570 PTHR12570:SF21		KOG2922		GO:0015095 GO:0015693 GO:0016021	AT1G34470	Protein of unknown function (DUF803)	LOC_Os05g35060	DUF803 domain containing, putative, expressed
PAC:30793611	Cre12.g546400	Cre12.g546400.t1.2	Cre12.g546400.t1.2	PF03259	PTHR10779		KOG4115	K10419					
PAC:30791759	Cre12.g546450	Cre12.g546450.t1.1	Cre12.g546450.t1.1	PF14655	PTHR12472				GO:0005515 GO:0043087				
PAC:30793461	Cre12.g546452	Cre12.g546452.t1.1	Cre12.g546452.t1.1	PF05686	PTHR12203					AT1G63420	Arabidopsis thaliana protein of unknown function (DUF821)	LOC_Os06g05940	DTA2, putative, expressed
PAC:30792670	Cre12.g546500	Cre12.g546500.t1.2	Cre12.g546500.t1.2	PF03188 PF03351	PTHR23130 PTHR23130:SF90				GO:0016021	AT4G17280	Auxin-responsive family protein	LOC_Os03g09900	membrane protein, putative, expressed
PAC:30792092	Cre12.g546550	Cre12.g546550.t1.1	Cre12.g546550.t1.1	PF07692									
PAC:30791935	Cre12.g546600	Cre12.g546600.t1.1	Cre12.g546600.t1.1	PF07692									
PAC:30792696	Cre12.g546633	Cre12.g546633.t1.1	Cre12.g546633.t1.1										
PAC:30792284	Cre12.g546650	Cre12.g546650.t1.2	Cre12.g546650.t1.2	PF00179	PTHR24067 PTHR24067:SF109	EC:6.3.2.19	KOG0425	K10575	GO:0016881	AT5G59300	ubiquitin carrier protein 7	LOC_Os01g62244	ubiquitin-conjugating enzyme, putative, expressed
PAC:30793144	Cre12.g546700	Cre12.g546700.t1.1	Cre12.g546700.t1.1	PF00076	PTHR24012				GO:0000166 GO:0003676	AT4G24270	EMBRYO DEFECTIVE 140	LOC_Os08g02130	RNA recognition motif containing protein, putative, expressed
PAC:30793145	Cre12.g546700	Cre12.g546700.t2.1	Cre12.g546700.t2.1	PF00076	PTHR24012				GO:0000166 GO:0003676	AT4G24270	EMBRYO DEFECTIVE 140	LOC_Os08g02130	RNA recognition motif containing protein, putative, expressed
